year,state,state_po,state_fips,state_cen,state_ic,office,candidate,party_detailed,writein,candidatevotes,totalvotes,version,notes,party_simplified,vote_share
2012,OREGON,OR,41,92,72,US PRESIDENT,"STEIN, JILL",PACIFIC GREEN,False,19427,1789270,20210113,0.0,OTHER,0.015043364140700732
2012,OREGON,OR,41,92,72,US PRESIDENT,OTHER,0,False,13275,1789270,20210113,0.0,OTHER,0.01027954182157833
2012,OREGON,OR,41,92,72,US PRESIDENT,"CHRISTENSEN, WILL",CONSTITUTION PARTY,False,4432,1789270,20210113,0.0,OTHER,0.0034319344145563205
2012,OREGON,OR,41,92,72,US PRESIDENT,"ANDERSON, ROSS CARL """"ROCKY""""",PROGRESSIVE,False,3384,1789270,20210113,0.0,OTHER,0.002620412016890476
2012,PENNSYLVANIA,PA,42,23,14,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,False,2990274,5742040,20210113,0.0,DEMOCRAT,2.3155289371735077
2012,PENNSYLVANIA,PA,42,23,14,US PRESIDENT,"ROMNEY, MITT",REPUBLICAN,False,2680434,5742040,20210113,0.0,REPUBLICAN,2.0756032695277202
2012,PENNSYLVANIA,PA,42,23,14,US PRESIDENT,"JOHNSON, GARY",LIBERTARIAN,False,49991,5742040,20210113,0.0,LIBERTARIAN,0.038710702463466834
2012,PENNSYLVANIA,PA,42,23,14,US PRESIDENT,"STEIN, JILL",GREEN,False,21341,5742040,20210113,0.0,OTHER,0.01652547661124694
2012,RHODE ISLAND,RI,44,15,5,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,False,279677,446049,20210113,0.0,DEMOCRAT,0.21656884504960922
2012,RHODE ISLAND,RI,44,15,5,US PRESIDENT,"ROMNEY, MITT",REPUBLICAN,False,157204,446049,20210113,0.0,REPUBLICAN,0.12173145706360826
2012,RHODE ISLAND,RI,44,15,5,US PRESIDENT,"JOHNSON, GARY",LIBERTARIAN,False,4388,446049,20210113,0.0,LIBERTARIAN,0.003397862863509281
2012,RHODE ISLAND,RI,44,15,5,US PRESIDENT,"STEIN, JILL",GREEN,False,2421,446049,20210113,0.0,OTHER,0.001874709661020048
2012,RHODE ISLAND,RI,44,15,5,US PRESIDENT,0,0,True,1381,446049,20210113,0.0,OTHER,0.0010693820908173012
2012,RHODE ISLAND,RI,44,15,5,US PRESIDENT,"GOODE, VIRGIL HAMLIN, JR.",CONSTITUTION PARTY,False,430,446049,20210113,0.0,OTHER,0.0003329719761415203
2012,RHODE ISLAND,RI,44,15,5,US PRESIDENT,"ANDERSON, ROSS CARL """"ROCKY""""",JUSTICE,False,416,446049,20210113,0.0,OTHER,0.0003221310280810987
2012,RHODE ISLAND,RI,44,15,5,US PRESIDENT,"LINDSAY, PETA",SOCIALISM AND LIBERATION PARTY,False,132,446049,20210113,0.0,OTHER,0.00010221465314111784
2012,SOUTH CAROLINA,SC,45,57,48,US PRESIDENT,"ROMNEY, MITT",REPUBLICAN,False,1071645,1964118,20210113,0.0,REPUBLICAN,0.8298319845864639
2012,SOUTH CAROLINA,SC,45,57,48,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,False,865941,1964118,20210113,0.0,DEMOCRAT,0.6705443860278237
2012,SOUTH CAROLINA,SC,45,57,48,US PRESIDENT,"JOHNSON, GARY",LIBERTARIAN,False,16321,1964118,20210113,0.0,LIBERTARIAN,0.012638222378152915
2012,SOUTH CAROLINA,SC,45,57,48,US PRESIDENT,"STEIN, JILL",GREEN,False,5446,1964118,20210113,0.0,OTHER,0.004217128795503998
2012,SOUTH CAROLINA,SC,45,57,48,US PRESIDENT,"GOODE, VIRGIL HAMLIN, JR.",CONSTITUTION PARTY,False,4765,1964118,20210113,0.0,OTHER,0.0036897941077077773
2012,SOUTH DAKOTA,SD,46,45,37,US PRESIDENT,"ROMNEY, MITT",REPUBLICAN,False,210610,363815,20210113,0.0,REPUBLICAN,0.16308657650038508
2012,SOUTH DAKOTA,SD,46,45,37,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,False,145039,363815,20210113,0.0,DEMOCRAT,0.1123114475525348
2012,SOUTH DAKOTA,SD,46,45,37,US PRESIDENT,"JOHNSON, GARY",LIBERTARIAN,False,5795,363815,20210113,0.0,LIBERTARIAN,0.004487378143581651
2012,SOUTH DAKOTA,SD,46,45,37,US PRESIDENT,"GOODE, VIRGIL HAMLIN, JR.",CONSTITUTION PARTY,False,2371,363815,20210113,0.0,OTHER,0.0018359919893756853
2012,TENNESSEE,TN,47,62,54,US PRESIDENT,"ROMNEY, MITT",REPUBLICAN,False,1462330,2458577,20210113,0.0,REPUBLICAN,1.1323602555140218
2012,TENNESSEE,TN,47,62,54,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,False,960709,2458577,20210113,0.0,DEMOCRAT,0.7439283121556833
2012,TENNESSEE,TN,47,62,54,US PRESIDENT,0,INDEPENDENT,False,23001,2458577,20210113,0.0,OTHER,0.017810903309839785
2012,TENNESSEE,TN,47,62,54,US PRESIDENT,"STEIN, JILL",GREEN,False,6515,2458577,20210113,0.0,OTHER,0.005044912615260476
2012,TENNESSEE,TN,47,62,54,US PRESIDENT,"GOODE, VIRGIL HAMLIN, JR.",CONSTITUTION PARTY,False,6022,2458577,20210113,0.0,OTHER,0.004663156372847059
2012,TEXAS,TX,48,74,49,US PRESIDENT,"ROMNEY, MITT",REPUBLICAN,False,4569843,7993851,20210113,0.0,REPUBLICAN,3.5386736148057985
2012,TEXAS,TX,48,74,49,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,False,3308124,7993851,20210113,0.0,DEMOCRAT,2.5616571758167224
2012,TEXAS,TX,48,74,49,US PRESIDENT,"JOHNSON, GARY",LIBERTARIAN,False,88580,7993851,20210113,0.0,LIBERTARIAN,0.06859222708515318
2012,TEXAS,TX,48,74,49,US PRESIDENT,"STEIN, JILL",GREEN,False,24657,7993851,20210113,0.0,OTHER,0.01909323259470108
2012,TEXAS,TX,48,74,49,US PRESIDENT,0,0,True,2647,7993851,20210113,0.0,OTHER,0.002049713536852568
2012,UTAH,UT,49,87,67,US PRESIDENT,"ROMNEY, MITT",REPUBLICAN,False,740600,1017440,20210113,0.0,REPUBLICAN,0.5734861523963022
2012,UTAH,UT,49,87,67,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,False,251813,1017440,20210113,0.0,DEMOCRAT,0.1949922609956387
2012,UTAH,UT,49,87,67,US PRESIDENT,"JOHNSON, GARY",LIBERTARIAN,False,12572,1017440,20210113,0.0,LIBERTARIAN,0.009735171358258589
2012,UTAH,UT,49,87,67,US PRESIDENT,"ANDERSON, ROSS CARL """"ROCKY""""",JUSTICE,False,5335,1017440,20210113,0.0,OTHER,0.0041311755644535125
2012,UTAH,UT,49,87,67,US PRESIDENT,"STEIN, JILL",GREEN,False,3817,1017440,20210113,0.0,OTHER,0.002955707053330658
2012,UTAH,UT,49,87,67,US PRESIDENT,"GOODE, VIRGIL HAMLIN, JR.",CONSTITUTION PARTY,False,2871,1017440,20210113,0.0,OTHER,0.0022231687058193133
2012,UTAH,UT,49,87,67,US PRESIDENT,0,NO PARTY AFFILIATION,False,393,1017440,20210113,0.0,OTHER,0.00030432089912469176
2012,UTAH,UT,49,87,67,US PRESIDENT,0,0,True,39,1017440,20210113,0.0,OTHER,3.0199783882603e-05
2012,VERMONT,VT,50,13,6,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,False,199239,299290,20210113,0.0,DEMOCRAT,0.1542814036150241
2012,VERMONT,VT,50,13,6,US PRESIDENT,"ROMNEY, MITT",REPUBLICAN,False,92698,299290,20210113,0.0,REPUBLICAN,0.0717810145217829
2012,VERMONT,VT,50,13,6,US PRESIDENT,"JOHNSON, GARY",LIBERTARIAN,False,3487,299290,20210113,0.0,LIBERTARIAN,0.002700170420477863
2012,VERMONT,VT,50,13,6,US PRESIDENT,0,0,True,2043,299290,20210113,0.0,OTHER,0.0015820040633886651
2012,VERMONT,VT,50,13,6,US PRESIDENT,"ANDERSON, ROSS CARL """"ROCKY""""",JUSTICE,False,1128,299290,20210113,0.0,OTHER,0.0008734706722968253
2012,VERMONT,VT,50,13,6,US PRESIDENT,"LINDSAY, PETA",SOCIALISM AND LIBERATION PARTY,False,695,299290,20210113,0.0,OTHER,0.0005381756358566433
2012,VIRGINIA,VA,51,54,40,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,False,1971820,3854489,20210113,0.0,DEMOCRAT,1.52688558603575
2012,VIRGINIA,VA,51,54,40,US PRESIDENT,"ROMNEY, MITT",REPUBLICAN,False,1822522,3854489,20210113,0.0,REPUBLICAN,1.4112761672125484
2012,VIRGINIA,VA,51,54,40,US PRESIDENT,"JOHNSON, GARY",LIBERTARIAN,False,31216,3854489,20210113,0.0,LIBERTARIAN,0.0241722167610086
2012,VIRGINIA,VA,51,54,40,US PRESIDENT,"GOODE, VIRGIL HAMLIN, JR.",CONSTITUTION PARTY,False,13058,3854489,20210113,0.0,OTHER,0.010111507126641795
2012,VIRGINIA,VA,51,54,40,US PRESIDENT,"STEIN, JILL",GREEN,False,8627,3854489,20210113,0.0,OTHER,0.006680347065518361
2012,VIRGINIA,VA,51,54,40,US PRESIDENT,0,0,True,7246,3854489,20210113,0.0,OTHER,0.005610964974701061
2012,WASHINGTON,WA,53,91,73,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,False,1755396,3125516,20210113,0.0,DEMOCRAT,1.3592969186765584
2012,WASHINGTON,WA,53,91,73,US PRESIDENT,"ROMNEY, MITT",REPUBLICAN,False,1290670,3125516,20210113,0.0,REPUBLICAN,0.9994347452245953
2012,WASHINGTON,WA,53,91,73,US PRESIDENT,"JOHNSON, GARY",LIBERTARIAN,False,42202,3125516,20210113,0.0,LIBERTARIAN,0.032679263574708
2012,WASHINGTON,WA,53,91,73,US PRESIDENT,"STEIN, JILL",GREEN,False,20928,3125516,20210113,0.0,OTHER,0.016205668643464503
2012,WASHINGTON,WA,53,91,73,US PRESIDENT,"GOODE, VIRGIL HAMLIN, JR.",CONSTITUTION PARTY,False,8851,3125516,20210113,0.0,OTHER,0.006853802234485107
2012,WASHINGTON,WA,53,91,73,US PRESIDENT,"ANDERSON, ROSS CARL """"ROCKY""""",JUSTICE,False,4946,3125516,20210113,0.0,OTHER,0.0038299520790603704
2012,WASHINGTON,WA,53,91,73,US PRESIDENT,"LINDSAY, PETA",SOCIALISM AND LIBERATION PARTY,False,1318,3125516,20210113,0.0,OTHER,0.001020597824545404
2012,WASHINGTON,WA,53,91,73,US PRESIDENT,"HARRIS, JAMES",SOCIALIST WORKERS,False,1205,3125516,20210113,0.0,OTHER,0.000933095886629144
2012,WEST VIRGINIA,WV,54,55,56,US PRESIDENT,"ROMNEY, MITT",REPUBLICAN,False,417655,670438,20210113,0.0,REPUBLICAN,0.3234125830125271
2012,WEST VIRGINIA,WV,54,55,56,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,False,238269,670438,20210113,0.0,DEMOCRAT,0.18450441810061372
2012,WEST VIRGINIA,WV,54,55,56,US PRESIDENT,"JOHNSON, GARY",LIBERTARIAN,False,6302,670438,20210113,0.0,LIBERTARIAN,0.00487997533405549
2012,WEST VIRGINIA,WV,54,55,56,US PRESIDENT,"STEIN, JILL",MOUNTAIN PARTY,False,4406,670438,20210113,0.0,OTHER,0.0034118012253012515
2012,WEST VIRGINIA,WV,54,55,56,US PRESIDENT,0,NO PARTY AFFILIATION,False,3806,670438,20210113,0.0,OTHER,0.0029471891655688982
2012,WISCONSIN,WI,55,35,25,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,False,1620985,3071434,20210113,0.0,DEMOCRAT,1.2552152994087493
2012,WISCONSIN,WI,55,35,25,US PRESIDENT,"ROMNEY, MITT",REPUBLICAN,False,1410966,3071434,20210113,0.0,REPUBLICAN,1.0925863657872006
2012,WISCONSIN,WI,55,35,25,US PRESIDENT,0,INDEPENDENT,False,29383,3071434,20210113,0.0,OTHER,0.02275282691852626
2012,WISCONSIN,WI,55,35,25,US PRESIDENT,SCATTERING,0,False,5170,3071434,20210113,0.0,OTHER,0.004003407248027116
2012,WISCONSIN,WI,55,35,25,US PRESIDENT,"GOODE, VIRGIL HAMLIN, JR.",CONSTITUTION PARTY,False,4930,3071434,20210113,0.0,OTHER,0.0038175624241341744
2012,WYOMING,WY,56,83,68,US PRESIDENT,"ROMNEY, MITT",REPUBLICAN,False,170962,250701,20210113,0.0,REPUBLICAN,0.13238501159327115
2012,WYOMING,WY,56,83,68,US PRESIDENT,"OBAMA, BARACK H.",DEMOCRAT,False,69286,250701,20210113,0.0,DEMOCRAT,0.05365185195102645
2012,WYOMING,WY,56,83,68,US PRESIDENT,"JOHNSON, GARY",LIBERTARIAN,False,5326,250701,20210113,0.0,LIBERTARIAN,0.004124206383557528
2012,WYOMING,WY,56,83,68,US PRESIDENT,0,0,True,2035,250701,20210113,0.0,OTHER,0.0015758092359255667
2012,WYOMING,WY,56,83,68,US PRESIDENT,"GOODE, VIRGIL HAMLIN, JR.",CONSTITUTION PARTY,False,1452,250701,20210113,0.0,OTHER,0.0011243611845522963
2012,WYOMING,WY,56,83,68,US PRESIDENT,BLANK VOTE,0,False,1367,250701,20210113,0.0,OTHER,0.0010585411427568798
2012,WYOMING,WY,56,83,68,US PRESIDENT,OVER VOTE,0,False,273,250701,20210113,0.0,OTHER,0.00021139848717822103
2016,ALABAMA,AL,1,63,41,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,1318255,2123372,20210113,0.0,REPUBLICAN,0.9637269607715524
2016,ALABAMA,AL,1,63,41,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,False,729547,2123372,20210113,0.0,DEMOCRAT,0.5333445449097509
2016,ALABAMA,AL,1,63,41,US PRESIDENT,"JOHNSON, GARY",LIBERTARIAN,False,44467,2123372,20210113,0.0,LIBERTARIAN,0.03250816174763503
2016,ALABAMA,AL,1,63,41,US PRESIDENT,0,0,True,21712,2123372,20210113,0.0,OTHER,0.015872831714859377
2016,ALABAMA,AL,1,63,41,US PRESIDENT,"STEIN, JILL",GREEN,False,9391,2123372,20210113,0.0,OTHER,0.006865409111746702
2016,ALASKA,AK,2,94,81,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,163387,318608,20210113,0.0,REPUBLICAN,0.11944612911734195
2016,ALASKA,AK,2,94,81,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,False,116454,318608,20210113,0.0,DEMOCRAT,0.08513516693635932
2016,ALASKA,AK,2,94,81,US PRESIDENT,"JOHNSON, GARY",LIBERTARIAN,False,18725,318608,20210113,0.0,LIBERTARIAN,0.013689147653866146
2016,ALASKA,AK,2,94,81,US PRESIDENT,0,0,True,9201,318608,20210113,0.0,OTHER,0.006726507212989181
2016,ALASKA,AK,2,94,81,US PRESIDENT,"STEIN, JILL",GREEN,False,5735,318608,20210113,0.0,OTHER,0.004192644154601995
2016,ALASKA,AK,2,94,81,US PRESIDENT,"CASTLE, DARRELL L.",CONSTITUTION PARTY,False,3866,318608,20210113,0.0,OTHER,0.0028262881084030185
2016,ALASKA,AK,2,94,81,US PRESIDENT,"DE LA FUENTE, ROQUE """"ROCKY""""",NO PARTY AFFILIATION,False,1240,318608,20210113,0.0,OTHER,0.00090651765504908
2016,ARIZONA,AZ,4,86,61,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,1252401,2573165,20210113,0.0,REPUBLICAN,0.9155835626621959
2016,ARIZONA,AZ,4,86,61,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,False,1161167,2573165,20210113,0.0,DEMOCRAT,0.8488857951293347
2016,ARIZONA,AZ,4,86,61,US PRESIDENT,"JOHNSON, GARY",LIBERTARIAN,False,106327,2573165,20210113,0.0,LIBERTARIAN,0.0777316957325835
2016,ARIZONA,AZ,4,86,61,US PRESIDENT,"STEIN, JILL",GREEN,False,34345,2573165,20210113,0.0,OTHER,0.025108345856984397
2016,ARIZONA,AZ,4,86,61,US PRESIDENT,0,INDEPENDENT,True,17473,2573165,20210113,0.0,OTHER,0.012773857247316592
2016,ARIZONA,AZ,4,86,61,US PRESIDENT,"CASTLE, DARRELL L.",CONSTITUTION PARTY,True,1058,2573165,20210113,0.0,OTHER,0.0007734642572918762
2016,ARIZONA,AZ,4,86,61,US PRESIDENT,0,NO PARTY AFFILIATION,True,311,2573165,20210113,0.0,OTHER,0.00022736047638730958
2016,ARIZONA,AZ,4,86,61,US PRESIDENT,0,DEMOCRAT,True,42,2573165,20210113,0.0,DEMOCRAT,3.070463025166239e-05
2016,ARIZONA,AZ,4,86,61,US PRESIDENT,"DE LA FUENTE, ROQUE """"ROCKY""""",AMERICAN DELTA PARTY,True,29,2573165,20210113,0.0,OTHER,2.120081612614784e-05
2016,ARIZONA,AZ,4,86,61,US PRESIDENT,"TITTLE, SHEILA """"SAMM""""",WE THE PEOPLE,True,12,2573165,20210113,0.0,OTHER,8.772751500474968e-06
2016,ARKANSAS,AR,5,71,42,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,684872,1130635,20210113,0.0,REPUBLICAN,0.5006843221361077
2016,ARKANSAS,AR,5,71,42,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,False,380494,1130635,20210113,0.0,DEMOCRAT,0.27816494245181017
2016,ARKANSAS,AR,5,71,42,US PRESIDENT,"JOHNSON, GARY",LIBERTARIAN,False,29829,1130635,20210113,0.0,LIBERTARIAN,0.02180686704230565
2016,ARKANSAS,AR,5,71,42,US PRESIDENT,"MCMULLIN, EVAN",BETTER FOR AMERICA,False,13255,1130635,20210113,0.0,OTHER,0.009690235094899642
2016,ARKANSAS,AR,5,71,42,US PRESIDENT,"STEIN, JILL",GREEN,False,9473,1130635,20210113,0.0,OTHER,0.006925356246999947
2016,ARKANSAS,AR,5,71,42,US PRESIDENT,"HEDGES, JIM",PROHIBITION,False,4709,1130635,20210113,0.0,OTHER,0.003442573901311385
2016,ARKANSAS,AR,5,71,42,US PRESIDENT,"CASTLE, DARRELL L.",CONSTITUTION PARTY,False,4613,1130635,20210113,0.0,OTHER,0.0033723918893075857
2016,ARKANSAS,AR,5,71,42,US PRESIDENT,"KAHN, LYNN S.",INDEPENDENT,False,3390,1130635,20210113,0.0,OTHER,0.002478302298884178
2016,CALIFORNIA,CA,6,93,71,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,False,8753788,14181595,20210113,0.0,DEMOCRAT,6.3995672343199805
2016,CALIFORNIA,CA,6,93,71,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,4483810,14181595,20210113,0.0,REPUBLICAN,3.277945908778722
2016,CALIFORNIA,CA,6,93,71,US PRESIDENT,"JOHNSON, GARY",LIBERTARIAN,False,478500,14181595,20210113,0.0,LIBERTARIAN,0.3498134660814393
2016,CALIFORNIA,CA,6,93,71,US PRESIDENT,"STEIN, JILL",GREEN,False,278657,14181595,20210113,0.0,OTHER,0.20371571790565443
2016,CALIFORNIA,CA,6,93,71,US PRESIDENT,0,0,True,120739,14181595,20210113,0.0,OTHER,0.08826777028465392
2016,CALIFORNIA,CA,6,93,71,US PRESIDENT,"LA RIVA, GLORIA ESTELLA",PEACE & FREEDOM,False,66101,14181595,20210113,0.0,OTHER,0.04832397057774132
2016,COLORADO,CO,8,84,62,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,False,1338870,2780220,20210113,0.0,DEMOCRAT,0.9787978167867433
2016,COLORADO,CO,8,84,62,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,1202484,2780220,20210113,0.0,REPUBLICAN,0.8790911096080951
2016,COLORADO,CO,8,84,62,US PRESIDENT,"JOHNSON, GARY",LIBERTARIAN,False,144121,2780220,20210113,0.0,LIBERTARIAN,0.1053614765833294
2016,COLORADO,CO,8,84,62,US PRESIDENT,"STEIN, JILL",GREEN,False,38437,2780220,20210113,0.0,OTHER,0.02809985411864636
2016,COLORADO,CO,8,84,62,US PRESIDENT,SCATTERING,UNAFFILIATED,False,31485,2780220,20210113,0.0,OTHER,0.023017506749371197
2016,COLORADO,CO,8,84,62,US PRESIDENT,"CASTLE, DARRELL L.",AMERICAN CONSTITUTION PARTY,False,11699,2780220,20210113,0.0,OTHER,0.008552701650338054
2016,COLORADO,CO,8,84,62,US PRESIDENT,"KENISTON, CHRIS",VETERANS PARTY OF AMERICA,False,5028,2780220,20210113,0.0,OTHER,0.0036757828786990114
2016,COLORADO,CO,8,84,62,US PRESIDENT,"DE LA FUENTE, ROQUE """"ROCKY""""",AMERICAN DELTA PARTY,False,1255,2780220,20210113,0.0,OTHER,0.0009174835944246737
2016,COLORADO,CO,8,84,62,US PRESIDENT,"KOPITKE, KYLE KENLEY",INDEPENDENT AMERICAN,False,1096,2780220,20210113,0.0,OTHER,0.0008012446370433804
2016,COLORADO,CO,8,84,62,US PRESIDENT,"MALDONADO, JOSEPH ALLEN",INDEPENDENT PEOPLE OF COLORADO,False,872,2780220,20210113,0.0,OTHER,0.0006374866090345143
2016,COLORADO,CO,8,84,62,US PRESIDENT,"MATUREN, MICHAEL A.",AMERICAN SOLIDARITY PARTY,False,862,2780220,20210113,0.0,OTHER,0.0006301759827841186
2016,COLORADO,CO,8,84,62,US PRESIDENT,"SILVA, ROD",NUTRITION PARTY,False,751,2780220,20210113,0.0,OTHER,0.0005490280314047251
2016,COLORADO,CO,8,84,62,US PRESIDENT,"HOEFLING, TOM",AMERICA'S PARTY,False,710,2780220,20210113,0.0,OTHER,0.0005190544637781022
2016,COLORADO,CO,8,84,62,US PRESIDENT,"LA RIVA, GLORIA ESTELLA",SOCIALISM AND LIBERATION PARTY,False,531,2780220,20210113,0.0,OTHER,0.0003881942538960173
2016,COLORADO,CO,8,84,62,US PRESIDENT,"KENNEDY, ALYSON",SOCIALIST WORKERS,False,452,2780220,20210113,0.0,OTHER,0.00033044030651789043
2016,COLORADO,CO,8,84,62,US PRESIDENT,"KOTLIKOFF, LAURENCE",KOTLIKOFF FOR PRESIDENT,False,392,2780220,20210113,0.0,OTHER,0.00028657654901551564
2016,COLORADO,CO,8,84,62,US PRESIDENT,"LYTTLE, BRADFORD",NONVIOLENT RESISTANCE/PACIFIST,False,382,2780220,20210113,0.0,OTHER,0.0002792659227651198
2016,COLORADO,CO,8,84,62,US PRESIDENT,"ATWOOD, FRANK",APPROVAL VOTING PARTY,False,337,2780220,20210113,0.0,OTHER,0.0002463681046383387
2016,COLORADO,CO,8,84,62,US PRESIDENT,"EMIDIO """"MIMI"""", SOLTYSIK",SOCIALIST PARTY USA,False,271,2780220,20210113,0.0,OTHER,0.00019811797138572635
2016,COLORADO,CO,8,84,62,US PRESIDENT,"HEDGES, JAMES",PROHIBITION,False,185,2780220,20210113,0.0,OTHER,0.00013524658563232242
2016,CONNECTICUT,CT,9,16,1,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,False,897572,1644920,20210113,0.0,DEMOCRAT,0.6561813424820264
2016,CONNECTICUT,CT,9,16,1,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,673215,1644920,20210113,0.0,REPUBLICAN,0.4921623251160213
2016,CONNECTICUT,CT,9,16,1,US PRESIDENT,"JOHNSON, GARY",LIBERTARIAN,False,48676,1644920,20210113,0.0,LIBERTARIAN,0.035585204336426625
2016,CONNECTICUT,CT,9,16,1,US PRESIDENT,"STEIN, JILL",GREEN,False,22841,1644920,20210113,0.0,OTHER,0.01669820141852906
2016,CONNECTICUT,CT,9,16,1,US PRESIDENT,0,0,True,2616,1644920,20210113,0.0,OTHER,0.001912459827103543
2016,DELAWARE,DE,10,51,11,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,False,235603,441590,20210113,0.0,DEMOCRAT,0.17224054764720031
2016,DELAWARE,DE,10,51,11,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,185127,441590,20210113,0.0,REPUBLICAN,0.13533943058570247
2016,DELAWARE,DE,10,51,11,US PRESIDENT,"JOHNSON, GARY",LIBERTARIAN,False,14757,441590,20210113,0.0,LIBERTARIAN,0.010788291157709093
2016,DELAWARE,DE,10,51,11,US PRESIDENT,"STEIN, JILL",GREEN,False,6103,441590,20210113,0.0,OTHER,0.004461675200616561
2016,DISTRICT OF COLUMBIA,DC,11,53,55,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,False,282830,312575,20210113,0.0,DEMOCRAT,0.20676644223994461
2016,DISTRICT OF COLUMBIA,DC,11,53,55,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,12723,312575,20210113,0.0,REPUBLICAN,0.009301309778378584
2016,DISTRICT OF COLUMBIA,DC,11,53,55,US PRESIDENT,0,0,True,6551,312575,20210113,0.0,OTHER,0.004789191256634293
2016,DISTRICT OF COLUMBIA,DC,11,53,55,US PRESIDENT,"JOHNSON, GARY",LIBERTARIAN,False,4906,312575,20210113,0.0,LIBERTARIAN,0.0035865932384441827
2016,DISTRICT OF COLUMBIA,DC,11,53,55,US PRESIDENT,"STEIN, JILL",GREEN,False,4258,312575,20210113,0.0,OTHER,0.0031128646574185345
2016,DISTRICT OF COLUMBIA,DC,11,53,55,US PRESIDENT,BLANK VOTE,0,False,1064,312575,20210113,0.0,OTHER,0.0007778506330421139
2016,DISTRICT OF COLUMBIA,DC,11,53,55,US PRESIDENT,OVER VOTE,0,False,243,312575,20210113,0.0,OTHER,0.0001776482178846181
2016,FLORIDA,FL,12,59,43,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,4617886,9420039,20210113,0.0,REPUBLICAN,3.3759638612935285
2016,FLORIDA,FL,12,59,43,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,False,4504975,9420039,20210113,0.0,DEMOCRAT,3.293418849237685
2016,FLORIDA,FL,12,59,43,US PRESIDENT,"JOHNSON, GARY",LIBERTARIAN,False,207043,9420039,20210113,0.0,LIBERTARIAN,0.1513613990760699
2016,FLORIDA,FL,12,59,43,US PRESIDENT,"STEIN, JILL",GREEN,False,64399,9420039,20210113,0.0,OTHER,0.04707970198992396
2016,FLORIDA,FL,12,59,43,US PRESIDENT,"CASTLE, DARRELL L.",CONSTITUTION PARTY,False,16475,9420039,20210113,0.0,OTHER,0.012044256747527092
2016,FLORIDA,FL,12,59,43,US PRESIDENT,"DE LA FUENTE, ROQUE """"ROCKY""""",REFORM PARTY,False,9108,9420039,20210113,0.0,OTHER,0.0066585183888605
2016,FLORIDA,FL,12,59,43,US PRESIDENT,0,0,True,153,9420039,20210113,0.0,OTHER,0.00011185258163105583
2016,GEORGIA,GA,13,58,44,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,2089104,4114732,20210113,0.0,REPUBLICAN,1.527265854220688
2016,GEORGIA,GA,13,58,44,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,False,1877963,4114732,20210113,0.0,DEMOCRAT,1.372908560507206
2016,GEORGIA,GA,13,58,44,US PRESIDENT,"JOHNSON, GARY",LIBERTARIAN,False,125306,4114732,20210113,0.0,LIBERTARIAN,0.0916065332932097
2016,GEORGIA,GA,13,58,44,US PRESIDENT,0,0,True,22359,4114732,20210113,0.0,OTHER,0.016345829233259983
2016,HAWAII,HI,15,95,82,US PRESIDENT,"CLINTON, HILLARY",DEMOCRAT,False,266891,437664,20210113,0.0,DEMOCRAT,0.19511403505943872
2016,HAWAII,HI,15,95,82,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,128847,437664,20210113,0.0,REPUBLICAN,0.09419522604847484
2016,HAWAII,HI,15,95,82,US PRESIDENT,"JOHNSON, GARY",LIBERTARIAN,False,15954,437664,20210113,0.0,LIBERTARIAN,0.011663373119881469
